fare_amount,passenger_count,year,month,date,day,hour,minute,distance
9.7,1,2010,2,21,6,18,47,3.0398028979754548
10.0,1,2013,10,18,4,7,35,2.559491147194826
4.1,5,2010,2,9,1,14,29,0.6619106721033164
4.1,1,2010,4,23,4,18,8,1.065898203244392
15.7,1,2010,10,7,3,18,26,6.012200124881706
34.9,1,2012,2,7,1,10,21,10.580984242235182
4.0,1,2012,12,20,3,8,7,0.46633800270955883
20.0,1,2013,12,31,1,12,42,6.821389824104901
10.0,1,2014,9,28,6,21,56,2.9182563477352312
9.7,1,2009,8,29,5,17,51,2.4020101077277247
6.5,2,2011,7,2,5,1,56,2.3149242598670767
16.0,1,2014,3,24,0,23,27,5.479585500517617
38.5,1,2009,9,27,6,6,29,10.19736611799694
6.1,1,2011,2,18,4,16,20,1.5115347212750578
8.1,1,2011,6,3,4,20,28,1.562145889274849
12.5,1,2013,11,22,4,15,34,1.721863073263897
5.0,1,2014,4,3,3,11,39,0.7776804183821621
8.5,1,2015,4,16,3,7,43,2.263031596028642
10.9,1,2012,8,15,2,16,31,1.9404369144609395
10.0,1,2015,3,22,6,14,24,2.639636490129641
10.1,1,2011,2,10,3,22,42,4.450690836922041
5.3,1,2011,6,15,2,1,49,1.9349386141245233
8.5,1,2011,7,18,0,9,9,1.7110444302175
6.9,2,2009,2,8,6,18,34,2.0797468755299957
28.9,1,2011,10,6,3,7,8,8.095497050444653
4.9,1,2012,2,9,3,22,58,1.9427880138554723
9.5,1,2015,5,25,0,14,6,2.8794026941460493
12.1,1,2009,2,20,4,18,41,3.613413307444809
13.3,2,2009,6,25,3,17,34,4.069811112643496
15.7,2,2010,2,21,6,23,15,8.176029919400177
21.0,1,2012,12,21,4,20,36,6.98017528151579
4.9,1,2009,1,11,6,8,8,1.474556914075144
15.7,1,2010,1,13,2,7,0,9.316788719763258
18.1,2,2011,2,26,5,3,26,10.63166467285507
14.5,1,2011,7,23,5,4,19,6.360493141572243
4.5,1,2013,2,10,6,1,52,0.7593406242084143
11.5,1,2015,6,18,3,14,54,2.241423099740272
6.9,1,2009,12,9,2,18,39,1.829859463348953
10.1,1,2012,3,6,1,12,11,3.168433106923805
57.33,1,2014,7,30,2,15,34,20.453134021679617
11.0,1,2014,8,4,0,10,7,3.487134284726504
8.9,1,2011,9,14,2,22,47,2.9999680057597855
4.2,2,2009,2,13,4,20,11,0.501175411075982
3.7,1,2010,8,1,6,14,52,0.6894752908861056
10.5,5,2014,5,31,5,7,10,3.262152699138388
16.0,1,2015,2,18,2,19,59,5.579250125551989
7.3,1,2010,9,23,3,8,28,2.362548295972342
8.5,1,2012,11,30,4,23,25,1.7598258737870192
7.5,1,2014,3,20,3,11,48,1.3241764475193367
5.3,3,2009,1,17,5,23,38,0.8238648253993262
15.3,1,2011,2,20,6,18,20,4.582165397040423
10.9,2,2011,12,5,0,18,0,2.983794729379107
31.3,1,2012,2,10,4,17,21,10.082377773989275
12.5,1,2014,12,11,3,15,24,2.83500198263257
7.7,3,2011,12,9,4,12,22,2.7103447865485983
11.3,5,2012,6,29,4,19,23,2.745176740989698
7.0,1,2012,12,18,1,23,41,1.5765888143271882
4.5,1,2014,2,19,2,23,42,0.93411728089496
7.5,2,2014,12,12,4,17,27,1.1634805906547783
9.3,2,2010,12,8,2,19,47,2.798151378435047
8.5,5,2011,7,8,4,14,10,1.9718989109882858
21.0,1,2014,4,4,4,2,20,7.99654618448746
7.0,1,2013,5,23,3,21,6,2.3645767766913637
6.1,3,2009,1,25,6,12,27,0.48416601415091615
16.9,1,2011,9,11,6,11,19,9.250830643832623
19.5,1,2014,10,24,4,2,16,7.155003402319722
8.9,1,2012,7,10,1,19,26,2.8790726476011526
16.1,1,2012,7,28,5,9,46,7.854905353270771
9.5,1,2014,2,24,0,18,55,1.7403750291461
57.33,1,2014,3,28,4,7,16,20.410555196455313
6.5,1,2014,11,1,5,16,11,0.6281009247128777
6.9,2,2012,7,27,4,22,7,1.8172910715414476
4.5,1,2010,2,4,3,15,26,1.0850468371825135
8.1,1,2010,6,29,1,16,38,3.9177924569162417
12.9,6,2012,4,16,0,14,1,3.3790396301153973
6.9,5,2012,8,26,6,21,24,1.162909937376306
5.3,1,2011,9,7,2,17,29,0.8142092521369166
7.5,1,2013,7,27,5,16,7,2.818924010938671
8.5,2,2013,8,28,2,20,3,2.247009601578222
14.0,1,2014,10,28,1,11,21,2.1705360141906356
6.0,1,2015,3,12,3,2,33,1.7845714343852277
17.3,1,2010,3,17,2,12,49,1.0597166993355966
10.5,2,2010,5,1,5,3,44,5.864389504709718
7.7,1,2010,9,17,4,8,47,0.48865733627465857
18.5,2,2010,9,20,0,23,23,7.3557581551132705
6.5,1,2013,12,26,3,14,29,1.7100323682098142
37.33,1,2014,3,29,5,10,57,2.4544129662912817
4.9,1,2009,5,19,1,9,43,1.4017282598451708
8.1,1,2009,9,27,6,22,41,2.578953229171137
8.0,1,2014,12,9,1,8,32,0.7875384926488461
8.5,2,2009,11,13,4,21,3,2.357638661860867
5.7,1,2009,6,9,1,19,53,1.8307603243403399
12.5,1,2012,11,9,4,0,4,1.3663723350764299
58.0,1,2014,2,27,3,1,43,0.001959614181733899
17.0,2,2014,9,14,6,13,51,4.317540729933902
6.0,1,2014,12,18,3,21,42,1.1248887387594149
4.5,1,2014,4,18,4,5,5,1.3005020522630584
13.0,1,2014,12,3,2,19,0,4.531552037038306
21.5,3,2013,8,22,3,22,45,7.26252363485689
9.5,5,2013,12,18,2,16,1,1.339802282751491
4.9,1,2012,5,8,1,16,7,1.087696204878356
11.7,3,2012,7,6,4,23,31,5.8337477135331754
9.0,1,2012,10,2,1,12,2,1.2424618261306526
5.0,1,2013,1,15,1,0,9,1.1146621443571898
6.5,1,2014,9,25,3,1,13,1.436854691063972
9.0,1,2013,2,23,5,10,10,2.292080327661369
4.0,5,2014,9,21,6,12,33,0.6675250533070909
34.5,1,2015,5,16,5,21,29,8.93722356839987
7.5,1,2013,3,20,2,13,24,2.3578349978250968
5.0,2,2014,4,16,2,8,43,0.685323202717518
12.0,1,2015,6,3,2,12,21,3.1926561824961466
7.7,1,2011,1,25,1,12,18,2.541378782026079
6.9,1,2011,1,25,1,14,18,1.7396777237960743
8.1,6,2012,8,5,6,14,28,2.869602796664368
6.5,2,2010,8,5,3,14,27,1.4712087184113958
18.1,1,2011,2,23,2,20,26,6.607528475744569
10.1,1,2011,7,10,6,19,46,4.755650100248364
7.5,3,2013,3,31,6,20,7,1.5564668171883675
9.0,1,2013,8,3,5,14,27,2.053298322508284
10.5,1,2014,3,16,6,17,38,3.7066110282933886
11.0,1,2014,6,14,5,2,14,2.624838668699664
10.0,4,2014,12,27,5,23,5,2.651727056349204
8.9,1,2011,5,31,1,10,33,1.8202834950144309
6.5,2,2009,11,18,2,7,50,1.1225571566305912
32.0,5,2014,4,5,5,8,36,1.983190961295019
5.0,1,2015,1,21,2,17,55,0.6616893535567261
25.05,2,2009,7,4,5,14,51,7.396938484608052
7.3,1,2009,8,13,3,12,59,2.2380911184019605
49.57,2,2010,4,3,5,6,48,20.84763359533196
21.5,1,2012,12,30,6,14,25,5.2218464955445665
5.3,1,2010,11,6,5,5,1,2.061415845262088
13.3,4,2011,8,5,4,2,16,4.555147303667343
32.5,1,2012,2,29,2,7,53,10.014005022822383
18.5,1,2010,3,24,2,12,1,3.127426869581926
5.0,1,2013,8,15,3,19,1,0.8952564392198358
18.5,6,2013,11,3,6,1,26,7.637958123312243
28.5,1,2014,2,10,0,17,49,9.083276329165837
15.5,6,2014,11,29,5,18,11,2.7580352081879465
6.1,1,2009,5,16,5,11,39,0.8755363298100054
10.5,1,2009,10,30,4,8,48,2.4999582453132345
6.9,1,2011,7,7,3,7,3,1.8370799219974572
4.5,1,2010,4,23,4,0,52,0.9247230215225798
7.7,1,2011,5,17,1,17,4,2.2147337809455747
7.8,1,2009,3,11,2,21,5,3.170500376276881
28.1,2,2009,7,19,6,9,41,10.708031293783769
3.7,3,2011,4,15,4,22,21,0.5198974233014467
10.0,1,2013,4,15,0,18,39,2.39259049660301
7.5,1,2013,10,13,6,10,42,1.7953965845953337
8.1,3,2009,11,7,5,18,51,1.708766603507088
31.07,2,2009,11,20,4,16,31,9.74422734785501
6.1,2,2012,2,24,4,22,14,1.9611899604995742
11.3,1,2011,4,13,2,14,23,4.781781636388057
5.7,1,2012,7,31,1,11,20,1.2332134995654782
14.0,2,2014,12,26,4,23,16,4.937594025297564
18.0,2,2015,3,4,2,14,35,3.4760858476802357
4.5,1,2010,1,28,3,10,52,0.7396944011080059
7.3,2,2011,5,5,3,19,27,2.598118338988279
3.7,1,2011,5,25,2,17,34,0.9471970888953148
19.0,4,2012,10,21,6,2,41,6.746102661740782
5.5,1,2013,5,2,3,21,42,0.9024264008980389
9.3,1,2012,2,5,6,2,4,2.961105994083482
6.0,1,2013,3,23,5,20,38,1.8077754058220061
10.0,2,2014,2,19,2,19,50,1.5295182708800432
5.3,1,2009,7,10,4,20,28,1.4772983965616169
8.5,1,2011,3,27,6,12,55,1.8691082982302585
9.7,1,2009,2,6,4,12,4,3.1119389434830427
8.9,1,2012,3,13,1,19,43,1.96259713209649
14.5,1,2013,9,7,5,17,31,4.127845854103858
7.5,1,2013,3,19,1,15,46,1.466609342300132
9.0,6,2015,3,25,2,14,2,2.6019576913600875
5.3,1,2010,4,3,5,19,43,0.3623813610792938
15.5,2,2015,1,2,4,15,22,3.8737621321637428
21.0,1,2015,3,14,5,18,2,4.852624094780466
7.7,1,2009,4,7,1,21,32,1.9905788033522964
8.5,2,2009,12,31,3,12,23,2.4030270315125706
7.3,2,2010,6,27,6,9,23,2.9138391568778683
6.9,1,2010,7,22,3,12,13,1.4537262431660365
5.0,1,2012,11,1,3,12,27,0.6994887120054896
4.5,1,2013,12,12,3,21,59,0.9121383767255975
10.5,1,2015,3,10,1,21,32,2.958312298782773
12.1,2,2011,1,17,0,3,19,3.6534167678968736
28.9,1,2011,10,3,0,20,27,13.767981650047826
5.7,2,2010,3,29,0,20,28,2.0394081224619955
9.3,1,2012,2,9,3,13,1,2.9333170735167045
7.3,1,2012,5,2,2,8,15,2.2794483973922377
12.1,1,2012,6,1,4,11,31,2.9517249601153583
3.7,1,2011,2,11,4,21,46,129.95048226540786
4.9,1,2012,8,18,5,2,30,0.987841764627144
9.5,2,2013,10,28,0,16,32,2.762602647038635
5.0,4,2015,6,24,2,15,46,0.46907864419102546
15.0,1,2013,1,21,0,18,11,4.562222874750048
24.5,1,2015,5,30,5,15,39,6.678480429443656
23.7,1,2009,8,24,0,6,6,11.296062121896304
4.9,2,2011,5,22,6,20,39,1.0254433739605795
26.5,1,2012,12,23,6,12,38,11.423269549134739
14.0,1,2013,8,26,0,19,47,3.9078421241911374
8.5,2,2013,12,22,6,2,9,2.6222142041726304
24.5,1,2014,8,6,2,8,27,8.954492371841674
4.1,1,2010,7,18,6,14,51,0.7942292321709262
5.3,1,2010,10,2,5,13,53,1.1112443349721637
12.9,2,2012,2,29,2,22,46,3.728734142429783
11.0,1,2013,1,14,0,10,57,2.735140654722135
5.0,1,2013,12,9,0,7,55,1.1938493349494805
3.5,1,2015,3,20,4,21,20,0.0720009881708452
33.04,2,2015,4,14,1,10,57,10.355619987221232
11.0,1,2013,9,15,6,14,5,2.507310323319393
4.9,1,2010,10,15,4,13,28,0.9134447090625322
4.1,1,2011,9,17,5,7,9,0.8927593490868865
4.5,4,2013,4,30,1,19,29,0.8482517856757253
4.1,4,2009,11,16,0,12,16,0.939662570927996
4.9,1,2010,10,29,4,13,12,1.5065062648864
8.9,1,2011,8,16,1,0,56,2.7562062190091865
4.5,2,2010,8,19,3,20,48,0.596632402255537
8.5,1,2011,2,8,1,8,2,3.6169002323116066
12.5,1,2011,7,14,3,14,58,3.4415956208169307
10.1,1,2011,9,18,6,1,28,4.390768942189183
35.5,1,2014,8,30,5,18,10,12.755051315905497
5.7,2,2009,6,15,0,17,50,0.9556655032556187
8.1,1,2010,10,12,1,8,3,3.060129601860003
13.7,6,2012,3,22,3,21,3,3.6175647757525735
7.3,1,2009,5,30,5,12,42,0.008304013797771612
12.5,1,2009,11,6,4,18,18,4.739767084115651
10.5,1,2011,10,25,1,12,48,4.203619727566351
10.5,1,2013,9,7,5,20,2,3.070460068847835
5.0,1,2013,11,6,2,21,15,1.147499754934577
21.5,1,2014,7,25,4,17,28,2.4141314919221495
13.7,5,2009,4,21,1,22,46,5.351834039215391
12.1,1,2010,6,2,2,6,44,4.599731945005574
6.5,1,2010,7,14,2,22,4,1.1580635193548083
9.7,1,2009,4,22,2,8,0,2.54368062764667
10.9,2,2010,12,4,5,20,12,3.6299224132601053
5.3,1,2012,1,19,3,12,16,0.2664219603341116
7.5,1,2013,4,7,6,16,49,1.5806762070249976
16.5,1,2009,8,2,6,3,27,4.455187697488554
4.5,2,2011,9,22,3,13,8,1.0117310823782226
6.5,1,2012,1,15,6,14,6,1.8731410344595107
8.0,1,2013,11,26,1,12,33,1.2983465363286493
4.5,1,2009,3,24,1,20,7,1.040613348969457
5.5,1,2012,11,4,6,8,25,0.7911994484652117
6.0,2,2014,9,2,1,22,13,1.0472999074878653
20.5,3,2014,4,13,6,14,17,7.249525681808555
6.5,1,2015,2,18,2,20,45,1.9996513204414177
4.5,1,2009,2,17,1,21,10,3.3486832080458733
31.5,2,2014,6,2,0,13,30,15.77914244458923
6.9,1,2012,7,25,2,20,36,2.4250404761240376
14.5,1,2014,4,3,3,22,20,4.304575994057668
3.3,1,2009,7,8,2,5,37,0.6531689526651784
5.7,5,2010,9,9,3,21,29,3.386715176934191
6.5,1,2010,11,10,2,17,56,1.3500217071065803
7.3,1,2012,6,30,5,20,52,2.1694553485771335
8.1,5,2012,8,3,4,14,12,2.9349178088397627
17.0,1,2013,5,18,5,13,56,3.448637508137954
5.0,1,2013,12,20,4,8,3,1.2754238684824117
4.1,1,2011,1,7,4,6,50,0.8898481713245705
20.5,1,2009,6,11,3,19,23,5.245744734321507
16.5,1,2014,4,21,0,19,43,4.758308641992837
7.3,1,2011,3,15,1,9,3,1.6004847916476082
9.7,2,2009,6,6,5,4,1,4.529040625105639
11.3,5,2009,8,10,0,16,34,3.0792750145169214
4.5,4,2011,11,1,1,1,22,0.7915557444952804
4.5,1,2011,12,24,5,5,27,0.9009907663052913
6.0,1,2012,12,26,2,22,39,1.476477593310763
15.5,1,2014,5,18,6,17,48,6.034697824902112
16.5,1,2015,4,3,4,16,28,4.499639958969285
8.5,5,2010,8,8,6,6,54,1.0822122740718823
6.5,4,2010,12,25,5,15,32,1.2904783367002417
8.9,1,2011,11,17,3,23,23,2.293891977091068
18.5,1,2013,7,1,0,1,14,7.521870878289346
21.0,1,2013,10,17,3,16,49,4.2152737517257535
4.5,1,2010,4,16,4,17,34,1.178759153417024
8.9,1,2010,4,22,3,13,31,2.1676700702505807
12.1,5,2012,6,29,4,3,30,4.677098985513752
16.5,1,2014,9,15,0,15,20,5.066135292511324
11.7,2,2009,10,22,3,13,29,1.786636497390347
8.1,1,2011,6,20,0,12,46,1.7568773253057712
4.5,1,2011,8,7,6,13,45,1.0724235197466658
8.5,1,2013,4,8,0,13,39,2.2552429279674406
3.5,1,2013,7,24,2,16,46,0.5975832388345489
10.0,1,2015,2,12,3,9,51,1.6855995295103088
11.7,1,2010,2,19,4,20,32,4.7994481930359845
8.5,1,2010,2,20,5,13,12,2.1810299496395027
10.1,1,2011,6,8,2,19,9,2.8848194434631322
10.5,3,2010,3,27,5,19,31,4.866477435668724
8.5,6,2014,6,15,6,13,0,2.24678513288219
20.0,1,2014,11,19,2,16,51,5.660152981523587
4.5,2,2014,12,5,4,3,31,0.9828446984664356
16.9,5,2009,2,13,4,15,55,3.4534619811927256
6.5,1,2014,7,26,5,20,14,2.4086802513161287
16.5,1,2014,10,7,1,15,9,2.809469322001646
4.5,1,2010,10,30,5,0,58,0.9000097475389102
10.5,5,2013,7,22,0,9,31,2.6711113900128156
8.9,1,2010,4,14,2,8,28,3.144885728339816
4.1,1,2010,11,7,6,19,55,0.570985039628366
6.5,1,2010,5,10,0,18,41,2.8181818806104864
7.7,1,2012,8,2,3,8,22,3.399454170374465
11.7,1,2012,8,4,5,21,31,4.149088650025143
3.3,1,2009,1,27,1,22,21,0.4357252910747431
6.1,1,2010,7,18,6,10,37,1.4519246336306875
20.9,1,2011,2,8,1,9,57,9.329666054149337
9.7,1,2009,4,14,1,9,14,1.9006886583162204
6.5,1,2010,3,2,1,9,28,1.0126017293643956
6.5,1,2013,4,24,2,1,0,1.7345375308384778
10.0,2,2014,7,9,2,20,40,1.8227674753886123
4.1,2,2011,2,16,2,7,53,0.915223824692855
6.9,4,2011,12,23,4,23,7,2.602287260964648
15.5,6,2013,6,23,6,9,26,5.777077740679804
14.5,1,2013,9,28,5,20,59,3.640433423324294
7.5,6,2013,11,29,4,11,2,2.2323973245953543
7.7,1,2009,9,8,1,17,22,2.419760875912797
19.3,1,2010,3,8,0,10,2,7.9963506369746415
15.3,1,2012,2,24,4,7,23,8.469892351082414
8.5,2,2012,9,7,4,0,51,1.183811573148737
42.83,2,2013,11,10,6,12,5,9.7320992843735
4.1,6,2009,2,20,4,8,55,0.8801221395526732
10.1,1,2009,7,18,5,0,3,5.033133644470186
19.5,1,2013,10,8,1,12,58,6.032684946375662
13.0,1,2015,5,22,4,12,3,3.8470221161050726
11.3,1,2010,4,10,5,18,47,3.000034108039365
5.3,1,2010,5,13,3,8,9,1.1267058442238602
22.5,1,2010,5,17,0,20,45,8.655113735519047
8.5,1,2010,12,18,5,20,5,2.5597620618451975
10.0,1,2012,10,16,1,10,39,1.2438505741980745
34.5,2,2014,6,1,6,7,0,9.005996092703892
5.8,1,2009,3,9,0,20,23,1.2525512686583158
8.9,2,2010,7,22,3,17,19,1.7962348205264052
4.1,5,2011,2,5,5,17,38,0.6209878869181594
10.5,1,2013,8,24,5,0,28,2.2331603252326517
14.0,2,2015,5,30,5,3,42,5.5242186289132
9.3,1,2009,7,10,4,12,31,1.8134747930190307
6.9,1,2011,1,14,4,15,19,2.3425968896994704
11.3,1,2011,5,23,0,7,52,4.164871748329098
12.5,1,2012,6,7,3,11,33,3.3387151106062385
9.0,1,2014,10,8,2,17,21,2.112232734244028
11.0,4,2012,9,25,1,1,55,3.6683898953673983
6.0,1,2014,3,8,5,3,5,1.8146265909748736
14.5,1,2015,2,19,3,22,54,5.178305145832471
8.5,1,2009,4,26,6,14,1,3.952452069856161
9.7,1,2012,2,11,5,14,21,2.70433699867603
6.0,1,2012,11,25,6,1,11,1.997181705135856
3.5,1,2013,9,20,4,6,46,0.5397729111188247
5.0,5,2013,9,30,0,7,55,0.940575176458224
3.3,1,2010,9,11,5,14,9,1.154793492982127
4.1,3,2012,1,11,2,6,22,1.2286996721831798
5.3,1,2012,5,28,0,21,20,1.6384081172445455
23.5,1,2014,3,21,4,20,18,7.6988011579736595
12.0,2,2014,5,9,4,11,9,1.4235839396245875
14.5,5,2013,6,16,6,17,41,4.937901110092558
4.9,1,2011,4,23,5,2,39,1.179434652805862
5.7,2,2010,3,14,6,19,38,1.1721645031172296
8.0,5,2014,9,2,1,8,17,1.9002516123944138
8.9,2,2010,4,22,3,8,1,3.04379847723315
10.1,1,2010,11,14,6,11,57,4.15058901773134
9.3,1,2012,2,17,4,7,40,2.344371970191519
15.7,1,2012,8,9,3,22,43,4.110190855805447
13.5,1,2012,9,21,4,13,35,2.492504145378356
4.5,1,2012,12,20,3,2,2,1.3442590462396729
26.1,1,2009,12,27,6,20,22,14.267724280045142
20.1,3,2010,12,19,6,4,26,5.08941977060272
10.0,1,2013,2,23,5,13,25,2.6979444921502727
16.1,1,2010,11,18,3,20,55,7.055406876970763
6.9,1,2011,11,8,1,9,42,2.0282325559277234
10.1,1,2012,2,25,5,22,34,1.3302960052613706
3.3,1,2012,6,20,2,14,1,0.6097242599531968
10.5,5,2010,1,7,3,19,29,3.0409398660231837
9.0,1,2013,2,22,4,19,54,2.1672638293696047
17.0,4,2013,6,29,5,19,11,4.647442394129522
13.5,1,2013,9,20,4,14,57,2.6117268937705833
8.9,1,2009,11,20,4,7,55,2.241115245284517
9.3,4,2010,7,14,2,14,32,1.2024599352472585
34.83,2,2013,11,7,3,19,49,9.254964602873946
5.7,1,2010,5,1,5,23,30,0.9536087782069661
37.3,4,2010,10,22,4,16,59,16.43959688000596
4.1,1,2011,10,6,3,5,49,0.7378976214457135
7.7,1,2011,11,26,5,20,1,1.8209591156380749
11.0,5,2012,12,3,0,20,20,4.063494470776118
6.0,6,2014,12,16,1,22,48,0.8050167503900614
9.3,1,2009,12,9,2,23,46,3.9460565685269775
4.5,1,2010,1,21,3,18,39,1.1532949692912133
5.3,1,2012,6,15,4,4,34,1.0942121290447713
4.1,1,2010,12,22,2,12,46,0.5676547593268151
2.9,1,2011,1,19,2,6,1,0.39655755328409303
7.3,3,2011,12,21,2,18,26,1.339343894227682
7.3,1,2012,8,16,3,19,54,1.9078115474350916
7.0,4,2014,5,24,5,21,54,2.107334231135977
5.0,1,2014,8,12,1,6,8,0.9105450054495259
8.5,2,2011,5,3,1,10,43,2.4777078209993486
5.7,1,2011,5,21,5,1,21,1.2423159549305889
7.5,3,2012,12,1,5,4,40,2.15363155619777
4.1,2,2009,4,10,4,9,9,1.3087846000946308
17.3,1,2009,10,1,3,21,35,5.842950920172523
5.7,3,2010,9,11,5,14,19,1.3149340041045603
8.9,1,2011,12,19,0,10,59,2.190239970077319
4.9,1,2012,6,16,5,19,59,1.033393908901444
26.3,1,2012,9,27,3,10,9,6.251011901264544
20.0,1,2013,7,11,3,9,40,4.2502621525260915
8.5,1,2009,8,4,1,19,22,3.3214683566747603
14.5,2,2010,10,16,5,13,23,5.081708968225444
5.3,3,2011,12,18,6,5,43,1.0138735655151978
12.1,2,2012,6,23,5,3,8,4.998831792235293
17.0,1,2013,3,6,2,22,49,6.055755706947545
6.1,2,2011,8,5,4,18,25,0.7819496600965464
4.5,1,2012,8,24,4,19,38,0.813363350285597
8.0,4,2014,9,23,1,19,24,1.2306733458980632
6.9,1,2009,6,29,0,7,36,2.2825145634584296
10.9,1,2010,5,21,4,20,39,4.895010014862701
4.0,1,2014,4,4,4,17,33,0.30584990333351475
6.5,1,2010,6,25,4,17,18,2.666761280833961
6.1,1,2012,1,27,4,18,3,1.1954185741418109
50.83,2,2013,3,21,3,14,13,9.54359433328135
6.0,1,2012,12,21,4,18,30,1.1844278633698277
11.5,1,2014,9,6,5,11,37,2.4334004191192418
3.3,1,2010,4,6,1,7,42,9.438335390294316
6.5,1,2012,11,8,3,8,49,1.405210994093484
10.0,1,2013,4,4,3,11,59,2.005768730022241
9.0,3,2014,6,9,0,7,31,2.052130674298964
5.3,1,2010,11,3,2,19,5,0.951394825169146
4.5,1,2011,2,20,6,8,31,0.7670498691759888
4.9,1,2011,10,21,4,13,1,1.4733241794223526
12.5,2,2010,3,28,6,22,37,4.81135802478626
5.3,3,2010,2,16,1,22,9,1.1304147287100392
20.5,1,2011,10,12,2,7,52,8.790594775062893
4.1,1,2012,5,19,5,4,27,0.7757049533049379
7.3,1,2010,2,16,1,11,35,2.089369340458486
9.3,1,2010,8,4,2,14,52,2.587759515313849
17.3,2,2011,12,14,2,23,12,9.752985590323819
4.5,1,2012,6,11,0,21,47,0.8423453232825221
6.5,1,2013,12,2,0,22,39,1.020874231960788
13.5,1,2015,3,10,1,22,38,3.2541979072927347
57.54,1,2015,4,21,1,19,49,21.61098437332362
7.3,1,2010,4,20,1,9,19,2.050671668152957
19.7,1,2011,8,30,1,22,28,6.837146178867273
10.2,1,2009,3,6,4,22,39,3.28052756275515
10.9,2,2012,1,15,6,2,14,3.721031882151863
6.5,5,2013,3,2,5,22,52,1.446589266841384
8.9,2,2011,4,4,0,11,46,2.6816036964292596
4.5,5,2011,12,5,0,7,45,1.3600518855039823
14.5,2,2012,6,21,3,19,1,4.915585319680195
12.5,1,2013,11,1,4,3,45,1.778692733136867
9.0,1,2015,2,7,5,19,28,2.209641081868081
6.9,4,2010,5,21,4,20,46,2.311022185410528
6.1,2,2011,11,12,5,20,38,0.6942473856662507
3.7,1,2012,8,1,2,15,1,0.47289249611347217
4.1,2,2011,5,30,0,6,34,0.4213636597555164
7.3,4,2011,10,1,5,0,5,0.8989570555394156
30.0,1,2013,2,28,3,11,11,13.194602084644478
7.0,1,2013,12,3,1,19,33,1.5772884866066423
5.0,1,2014,9,25,3,22,1,0.6382980877051948
7.3,1,2009,2,4,2,12,0,1.2574020250469167
7.7,1,2009,6,14,6,23,55,3.3389686360817894
6.9,1,2011,4,3,6,12,12,1.4670502352405268
12.0,1,2013,2,27,2,23,13,4.460058139326368
6.0,1,2015,4,6,0,13,47,0.8492286248302524
49.8,1,2011,3,31,3,20,4,20.71898914362783
6.5,1,2012,2,18,5,18,6,1.072690175210363
5.3,5,2009,7,28,1,17,49,1.3258071481207485
4.9,1,2010,4,10,5,17,24,1.439708684450063
15.7,6,2010,6,24,3,6,54,4.978919421924717
5.7,1,2011,6,10,4,13,34,1.343537128223984
8.5,1,2013,1,23,2,6,20,4.091053819351759
7.5,1,2013,10,19,5,11,56,1.2651318019918776
17.0,1,2014,5,22,3,23,52,5.5560911974940055
8.0,1,2014,6,13,4,12,15,2.269010156375483
6.5,1,2009,9,4,4,11,42,1.7163597265048252
8.5,2,2009,11,21,5,17,1,1.0836587566175524
2.9,1,2010,3,31,2,9,23,0.4108908614083469
14.1,4,2012,3,31,5,22,45,6.187371668098102
4.5,5,2009,4,29,2,23,36,1.0123054966620324
10.1,1,2009,9,15,1,21,29,3.5810286868713628
9.7,1,2010,9,24,4,11,4,1.6999748629056186
8.9,1,2011,8,12,4,23,20,4.033006957716634
6.1,1,2009,11,24,1,8,37,1.093147771170035
7.3,1,2010,10,30,5,18,30,1.357816006197068
8.9,1,2011,1,30,6,13,47,2.432626333006979
31.7,5,2012,1,23,0,18,48,8.365872681873533
11.5,1,2013,2,8,4,14,41,3.544288281730551
13.3,1,2012,5,19,5,16,41,3.0315698452924305
16.5,1,2014,3,14,4,8,59,3.146571910197948
11.3,1,2010,2,23,1,19,41,3.4488812049571185
8.1,1,2010,12,16,3,14,11,1.1534144966929551
9.0,1,2012,12,28,4,13,24,0.9566619240485674
10.9,1,2011,6,6,0,8,34,3.6374799078047855
4.0,1,2013,12,22,6,14,34,0.39979745324940696
9.3,2,2009,2,6,4,12,33,3.0917318852107583
4.5,1,2009,8,16,6,19,37,1.0046185331589752
12.9,1,2011,1,13,3,10,41,4.180176187586184
4.9,1,2011,6,30,3,11,14,0.9698599765006417
15.5,1,2012,11,26,0,18,34,5.547621931828622
25.0,2,2013,10,5,5,22,30,5.011106776981671
75.33,1,2014,11,19,2,11,7,19.324829968511178
4.5,1,2010,4,16,4,18,15,0.8462858422439145
4.1,1,2011,12,31,5,6,48,1.0024343038265042
4.5,2,2009,9,11,4,3,23,0.5417666938821574
8.5,1,2010,3,14,6,11,45,3.552104806805103
9.5,1,2012,10,3,2,16,46,1.635325365343557
21.0,2,2012,11,28,2,13,41,5.821572541249987
7.0,2,2013,9,10,1,8,39,1.1584792614208563
15.5,1,2015,6,28,6,14,54,4.822981465007176
8.1,1,2009,5,23,5,11,1,2.0972647485098954
11.5,1,2013,8,16,4,10,32,2.4768496338533317
5.0,2,2013,9,25,2,17,7,0.5831559117131053
7.7,1,2009,2,27,4,12,19,2.036806961390005
5.3,1,2012,5,16,2,14,23,0.8066099975450903
9.5,1,2012,10,19,4,22,32,2.427284836203557
6.9,2,2011,1,22,5,21,55,1.9095630347923895
5.7,1,2011,1,22,5,21,55,0.4157605143628947
4.5,1,2012,5,22,1,20,52,1.1381970744551442
8.5,1,2013,5,30,3,23,29,3.1214139858830006
